col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,class
-0.17167365392478334,-1.5679927251385637,4.866835815764669,-2.1033398146017808,35.76613666310894,111.88945979306692,1,0,fire,thu,0
-1.4069434005131694,-1.0415996418566151,5.276809280999486,-3.057803050144199,11.088638282841785,176.81692930597833,0,0,water,wed,0
0.5080122910545997,2.740777937073072,5.947985068249318,-4.017914746383061,22.63042077451344,-1.1900823094228097,0,-1,air,tue,1
-0.3532641354381582,-0.5765266932261159,5.846693123975367,-1.459161907413154,29.551169159033876,19.540322128332026,0,0,fire,thu,0
1.336657357758983,-0.6322459748755471,5.652605347579567,-4.714336741604281,32.02165779488289,-89.54279609250418,1,0,fire,wed,0
2.9356579023277782,-1.0144048734665594,5.47700363272383,-4.306560322741821,-42.88479256060734,-22.485305579485193,-1,0,water,wed,0
-1.128062554807694,-0.7718066391775011,5.784950050254409,-4.143889071900033,-127.35855485965992,-15.0614014629933,0,0,fire,thu,0
-0.15326055339930542,1.0507453290068574,5.1292259455324825,-2.9013380745722372,184.1815609386607,224.09265562057925,1,0,air,thu,1
-1.7392051521728,-1.50382005911028,5.060920087067338,-4.492300556297423,-227.46210312061996,155.5198534147342,1,0,water,tue,0
-0.8323894449694428,-1.9512669227497845,3.9152304761657613,-3.988956743539648,217.72934475490655,30.124248009139016,0,0,fire,thu,2
-0.47269227772357164,-1.5224908621331508,1.704275438837331,-5.049740713081913,26.713629646173075,-34.99700803512888,-1,0,air,fri,4
-0.5653929702854015,-1.5838534021218185,4.241042465723006,-4.299219264718284,-47.02033387853113,-99.43550656308734,0,0,fire,thu,0
-0.08251351891139448,1.599973288924601,5.932076235969936,-2.8290677648944618,-83.48299105466731,-151.44140623981207,-1,0,air,wed,1
1.452755545126183,-0.9576851781370039,5.547589497657988,-3.6722239988773957,-8.104596472174377,111.9244917564096,1,0,fire,wed,0
-1.3477092303094034,-1.9975832087496006,5.075208132252745,-1.1634382987327654,-3.2481035842094617,-155.15374209681266,0,0,air,fri,0
1.065963719731826,-1.3672665490394524,4.641883785333774,-4.210909764618329,3.756685870725232,39.66279392214572,0,0,air,thu,2
-0.3150819279089234,-1.4054151890321693,3.9400693173992214,-1.9289481329516465,146.6782556898976,69.88156702804763,0,0,fire,thu,0
1.1249325453032408,-0.9400443102799249,5.439160682759436,-2.9951146898118703,40.94385306422523,-75.38621136909615,-1,0,water,tue,0
1.0326575166220122,-0.5640321562865239,5.834221513674095,-3.564995562796242,-47.996464271220894,37.726325934222636,1,0,fire,wed,0
0.6617366120969479,0.15411157677190046,3.8977426024634516,-3.6894758337565765,134.51171736117885,-0.7255698465661166,0,0,air,thu,3
-0.09534109119668262,-0.33737414754467543,5.542844797881372,-2.103328013440459,-224.55858975651628,-123.64782865923489,1,0,fire,wed,0
-0.21392646635116538,0.7205096056261145,5.706885127194137,-3.2289594796097716,-170.0627249651378,-252.08470065727346,0,0,air,thu,1
-0.0596543119921916,-1.4887286148804744,4.570056718522529,-2.956051308286265,-80.9724835767284,91.26203225404404,-1,0,fire,thu,0
0.05990977407950356,0.9992003946854184,5.972593705905436,-4.100115645904391,31.20621317267384,65.68987063196474,0,0,air,wed,1
-0.390408738280471,-0.4568391246632718,5.763528011303692,-3.2784544263380124,-65.25282932166452,59.23295470133433,0,0,water,tue,0
1.7311696317672995,-1.2128156335394542,2.808993177948348,-4.295744345900098,-4.129268700728284,21.38087939410634,0,0,air,thu,0
-0.7603636412161305,-0.9266000180209799,6.669353193686421,-4.140186191892276,38.24333156925354,-39.3382297744657,0,0,water,wed,0
-1.744532888606054,-0.6760011636121421,2.820342467863024,-3.712935214515747,-18.354032201646557,-7.0905362527368805,0,0,air,thu,1
0.9704626369066661,0.3366283124602176,2.541677924025339,-2.2848091303926936,5.4611782910070445,-7.502700039680087,0,0,air,tue,2
-0.7074395448121878,-1.0105953630668876,5.702386187974962,-2.469745578753171,32.69945132700977,163.89605275998332,2,0,fire,wed,0
-0.2796127199046768,1.757393411660611,6.680592388882468,-4.985409551812559,47.28150699278325,69.92124386719865,0,0,air,wed,1
1.292745289518207,-0.8324638854340685,4.990317516420923,-2.0266541513026466,30.524312653135294,-37.563366576553555,1,0,fire,thu,0
-0.3759282454713564,-2.0039871384204977,2.728345548994583,-2.470897706679077,79.17452740087224,-39.925664594596206,0,0,fire,wed,2
1.3621324036850793,-0.711373722318953,4.821134567823783,-3.2171788081176023,-11.961962436877133,3.4375309026460092,0,0,fire,tue,0
0.3604416762927729,-1.2440866044417511,5.0601325184213035,-4.133718947981283,-93.92415406820068,5.252636821531627,0,0,water,wed,0
0.6255913025065598,0.8862593308878769,5.191018631985745,-4.978949440100935,-102.63536223898961,-102.72518875051288,1,0,air,thu,1
-1.1179276080367397,-0.5305720207481412,5.3530195913607015,-5.324293527648226,-92.82199673480179,22.392687394660637,1,0,fire,wed,0
-1.0751030481167556,0.02653623569106267,4.5267744907647485,-4.722696028354534,67.79699708965285,99.26281029794295,-1,0,air,thu,1
0.6943263811492989,0.16014399506753807,3.90013066430535,-4.238206709356195,49.98216359738093,-13.377937252123967,2,0,air,thu,1
0.48674150215806,0.17180626975295754,5.807584224200264,-3.96089107261366,77.3547615107018,-8.701522331813742,0,0,air,thu,1
0.07991526374003749,-0.20754892710572082,5.01547246136989,-3.888376740586941,-98.78659101397719,-65.47697756239492,0,0,fire,wed,0
-0.6794449849177494,1.3648143043918999,5.635631485170286,-3.082543482944119,-23.95558589370995,107.16803738905898,0,0,air,wed,1
0.7946003829452114,-0.5477543399920597,5.906143099268364,-3.3617429589942014,-50.35696189077174,-9.195678260426586,0,0,fire,thu,0
-0.40451508464169533,0.784438906360096,2.9290269770064605,-1.3374216423828726,-76.97070992378553,-145.72992875838315,0,0,air,tue,5
0.11198193262125772,0.40648880426590983,2.9782947363479813,-3.3476275799741844,-27.315224651990178,-48.016228319304446,0,0,air,wed,2
1.1971785314619128,1.8072283714785817,6.055861392045307,-3.2673501943432424,100.08204977684142,-59.73810610451429,0,0,air,wed,1
-1.162065820256283,-0.7791779037912988,4.753729731153809,-1.5103062371280112,-39.94654904728529,229.1911266818686,1,0,water,tue,0
